epoch,step,min,max,mean,std
1,10000,-11.736785888671875,0.33173757791519165,-5.997200012207031,3.2992570400238037
2,20000,-14.8643798828125,2.187213897705078,-6.688384532928467,5.379096031188965
3,30000,-8.498564720153809,14.518169403076172,-1.0427639484405518,3.833815336227417
4,40000,-4.756624221801758,3.2186617851257324,-1.6864914894104004,1.6248177289962769
5,50000,-12.014163970947266,4.327844142913818,-1.3828792572021484,2.7315378189086914
6,60000,-8.09951114654541,0.1894211769104004,-1.901216745376587,2.038269281387329
7,70000,-9.850780487060547,0.5257443189620972,-3.7917702198028564,2.801537275314331
8,80000,-1.7750062942504883,7.644895076751709,0.7882664203643799,2.1050140857696533
9,90000,-3.9282166957855225,6.11100959777832,-1.5333243608474731,1.7927918434143066
10,100000,-35.60633087158203,0.027697235345840454,-8.956182479858398,8.428885459899902
