1,10000,-40.52286602449417
2,20000,17.637654574775695
3,30000,26.992248448944093
4,40000,6.397520447361469
5,50000,6.195269531321525
6,60000,5.466573552131653
7,70000,4.770671907746792
8,80000,4.232749838209152
9,90000,3.8999142025589943
10,100000,3.982567063176632
