epoch,step,min,max,mean,std
1,10000,-169.6486358642578,120.94481658935547,-1.62772536277771,22.314908981323242
2,20000,-216.3830108642578,147.3697509765625,-0.3706047534942627,29.107330322265625
3,30000,-163.91600036621094,101.50170135498047,-1.0357568264007568,21.87057876586914
4,40000,-71.10151672363281,112.0443344116211,0.43503376841545105,14.554155349731445
5,50000,-118.94036102294922,196.49761962890625,0.965661883354187,29.047897338867188
6,60000,-53.27554702758789,160.22683715820312,1.3299405574798584,16.86359405517578
7,70000,-110.54535675048828,101.34441375732422,-0.1460270881652832,17.787748336791992
8,80000,-59.423973083496094,101.02672576904297,0.9317576885223389,13.867884635925293
9,90000,-61.43687438964844,183.56153869628906,1.5173619985580444,19.574277877807617
10,100000,-101.53469848632812,86.26060485839844,-0.5475854277610779,14.748720169067383
