epoch,step,min,max,mean,std
1,10000,-11.864216804504395,2.149468421936035,-3.891845226287842,2.578845262527466
2,20000,-12.285026550292969,4.365452289581299,-4.856842041015625,3.576775550842285
3,30000,-9.2625732421875,12.600629806518555,1.0228480100631714,3.386310338973999
4,40000,-6.883121013641357,5.971299171447754,-0.6765740513801575,1.9321208000183105
5,50000,-17.515161514282227,11.915975570678711,-1.243844747543335,4.799407958984375
6,60000,-6.079641342163086,8.18188190460205,-0.9154230356216431,2.141406536102295
7,70000,-2.3019485473632812,12.839879035949707,1.0897190570831299,2.3074097633361816
8,80000,-14.760753631591797,1.196462631225586,-2.648106098175049,3.480111837387085
9,90000,-9.750844955444336,6.4809041023254395,-1.5208773612976074,1.8716212511062622
10,100000,-21.343908309936523,0.3337423801422119,-4.488934516906738,5.831789493560791
