1,10000,48.267891468265326
2,20000,76.3055290561676
3,30000,55.741227875328065
4,40000,33.939822056770325
5,50000,23.285299697589874
6,60000,13.047506955248117
7,70000,6.646007147538662
8,80000,5.095525103017688
9,90000,6.385343199548125
10,100000,9.257200143948197
