epoch,step,min,max,mean,std
1,1000,-1.1143202781677246,1.4891366958618164,0.006134312134236097,0.27803733944892883
2,2000,-4.324268341064453,9.688773155212402,0.08609159290790558,0.8725674152374268
3,3000,-7.064721584320068,12.164627075195312,0.018559284508228302,1.4863282442092896
4,4000,-7.482944965362549,13.87958812713623,0.02007443830370903,1.3475456237792969
5,5000,-15.843008995056152,22.414566040039062,0.3967204689979553,3.7198805809020996
6,6000,-15.292159080505371,17.04130744934082,-0.012072362005710602,2.548466682434082
7,7000,-50.287742614746094,73.07035827636719,0.21736909449100494,9.496344566345215
8,8000,-92.44340515136719,47.23625564575195,-0.6435487270355225,9.745662689208984
9,9000,-24.3817195892334,32.28757858276367,0.29384174942970276,5.07554292678833
10,10000,-55.685184478759766,42.980186462402344,-0.2960829734802246,7.808998107910156
