1,1000,-1393.3736638241003
2,2000,-1214.0104347865315
3,3000,-1264.6817396387664
4,4000,-1243.2856303557223
5,5000,-1260.6131536031394
6,6000,-1112.977917388795
7,7000,-1074.4807361520457
8,8000,-1148.3166817304093
9,9000,-1268.220144817251
10,10000,-1104.4406032265945
