epoch,step,min,max,mean,std
1,1000,-0.6759496927261353,1.212734580039978,0.0746602714061737,0.27138209342956543
2,2000,-2.5896198749542236,5.03751277923584,0.2260400950908661,1.072063684463501
3,3000,-1.4042046070098877,3.209202766418457,0.0721854418516159,0.5087962746620178
4,4000,-6.11436128616333,16.902429580688477,0.3977632224559784,2.4370687007904053
5,5000,-8.51477336883545,3.537289619445801,-0.11207789182662964,1.3322254419326782
6,6000,-18.979503631591797,10.551504135131836,-0.6532413959503174,4.408677101135254
7,7000,-7.646608829498291,22.186601638793945,0.7828980684280396,4.417603015899658
8,8000,-18.383941650390625,33.97871398925781,1.7841558456420898,8.232617378234863
9,9000,-24.44337272644043,38.088294982910156,1.928767204284668,9.402748107910156
10,10000,-55.13493728637695,32.763099670410156,-0.7941313982009888,9.937328338623047
