epoch,step,min,max,mean,std
1,1000,-1.2598812580108643,1.7727587223052979,0.07769381999969482,0.44617795944213867
2,2000,-3.103752851486206,4.022557258605957,0.12189027667045593,0.8009384870529175
3,3000,-5.093816757202148,10.757665634155273,0.18005158007144928,1.5995506048202515
4,4000,-6.176321029663086,17.468303680419922,0.13664601743221283,1.9793838262557983
5,5000,-13.147706985473633,17.634984970092773,0.46167492866516113,3.8836398124694824
6,6000,-7.693690776824951,19.92705726623535,0.3453585207462311,2.723921298980713
7,7000,-33.00869369506836,19.608949661254883,-0.49848076701164246,6.356894493103027
8,8000,-38.960243225097656,22.662845611572266,-0.6419728994369507,6.682794570922852
9,9000,-14.614004135131836,20.778919219970703,0.865852415561676,4.791058540344238
10,10000,-45.55392074584961,23.62332534790039,-0.4179648756980896,6.1788201332092285
