1,1000,-63.5900880355835
2,2000,-61.77464873886108
3,3000,-57.08998117828369
4,4000,-51.35054453277588
5,5000,-44.95914186286926
6,6000,-38.40278277778626
7,7000,-30.922164966583253
8,8000,-23.825576665878295
9,9000,-16.75146730041504
10,10000,-10.757477445602417
